yaş,meslek,medeni_durum,eğitim,temerrüt,bakiye,konut_kredisi,ihtiyaç_kredisi,iletişim_tipi,gün,ay,arama_süresi_sn,kampanya_arama_sayısı,önceki_görüşmeden_geçen_gün,önceki_aramalar,önceki_kampanya_sonuç,vadeli_mevduat
41,vasıfsız işçi,evli,ilkokul,0,574,1,0,0.0,14,mayıs,449,2,-1,0,bilinmiyor,0
30,vasıfsız işçi,evli,ilkokul,0,1480,1,0,0.0,14,mayıs,360,2,-1,0,bilinmiyor,0
41,vasıfsız işçi,evli,lise,0,343,1,0,0.0,14,mayıs,89,7,-1,0,bilinmiyor,0
29,vasıfsız işçi,evli,lise,0,424,1,1,0.0,14,mayıs,241,2,-1,0,bilinmiyor,0
31,büro görevlisi,evli,lise,0,413,1,0,0.0,14,mayıs,574,2,-1,0,bilinmiyor,0
40,teknisyen,bekar,lise,0,277,1,0,0.0,14,mayıs,274,2,-1,0,bilinmiyor,0
41,vasıfsız işçi,evli,lise,0,2157,1,0,0.0,14,mayıs,154,2,-1,0,bilinmiyor,0
43,büro görevlisi,boşanmış/ dul,lise,0,738,1,0,0.0,14,mayıs,71,4,-1,0,bilinmiyor,0
43,vasıfsız işçi,evli,ilkokul,0,-101,1,0,0.0,14,mayıs,122,4,-1,0,bilinmiyor,0
50,girişimci,evli,üniversite,0,-52,1,0,0.0,14,mayıs,166,4,-1,0,bilinmiyor,0
40,işsiz,boşanmış/ dul,lise,0,262,1,0,0.0,14,mayıs,163,5,-1,0,bilinmiyor,0
23,vasıfsız işçi,bekar,lise,0,-95,1,0,0.0,14,mayıs,167,3,-1,0,bilinmiyor,0
37,büro görevlisi,evli,lise,0,66,1,0,0.0,14,mayıs,91,7,-1,0,bilinmiyor,0
47,vasıfsız işçi,evli,lise,0,3630,1,0,0.0,14,mayıs,133,4,-1,0,bilinmiyor,0
29,vasıfsız işçi,evli,lise,0,294,1,0,0.0,14,mayıs,594,2,-1,0,bilinmiyor,0
46,teknisyen,evli,lise,0,1465,1,0,0.0,14,mayıs,86,2,-1,0,bilinmiyor,0
31,büro görevlisi,evli,lise,0,0,1,0,0.0,14,mayıs,40,2,-1,0,bilinmiyor,0
57,teknisyen,bekar,lise,0,5961,1,0,0.0,14,mayıs,166,3,-1,0,bilinmiyor,0
54,vasıfsız işçi,evli,lise,0,1487,1,0,0.0,14,mayıs,302,16,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,ilkokul,0,-295,1,0,0.0,14,mayıs,303,4,-1,0,bilinmiyor,0
36,vasıfsız işçi,evli,lise,0,0,0,0,0.0,14,mayıs,636,6,-1,0,bilinmiyor,0
54,vasıfsız işçi,evli,lise,0,219,1,0,0.0,14,mayıs,341,5,-1,0,bilinmiyor,0
38,teknisyen,evli,lise,0,1442,1,1,0.0,14,mayıs,483,3,-1,0,bilinmiyor,0
38,vasıfsız işçi,evli,lise,0,360,1,0,0.0,14,mayıs,220,2,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,lise,0,339,1,0,0.0,14,mayıs,234,2,-1,0,bilinmiyor,0
46,teknisyen,evli,lise,0,1427,1,0,0.0,14,mayıs,32,3,-1,0,bilinmiyor,0
41,büro görevlisi,bekar,lise,0,30,1,0,0.0,14,mayıs,211,3,-1,0,bilinmiyor,0
33,yönetici,evli,üniversite,0,483,1,0,0.0,14,mayıs,738,2,-1,0,bilinmiyor,0
36,büro görevlisi,evli,lise,0,402,1,0,0.0,14,mayıs,482,2,-1,0,bilinmiyor,0
59,emekli,evli,lise,0,5678,1,0,0.0,14,mayıs,238,2,-1,0,bilinmiyor,0
49,vasıfsız işçi,evli,ilkokul,0,0,0,0,0.0,14,mayıs,370,2,-1,0,bilinmiyor,0
49,vasıfsız işçi,evli,lise,0,2631,1,0,0.0,14,mayıs,76,2,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,ilkokul,0,112,1,0,0.0,14,mayıs,225,2,-1,0,bilinmiyor,0
38,büro görevlisi,evli,lise,0,664,1,0,0.0,14,mayıs,256,2,-1,0,bilinmiyor,0
44,teknisyen,evli,lise,0,2626,1,0,0.0,14,mayıs,567,3,-1,0,bilinmiyor,0
43,teknisyen,bekar,lise,0,28,1,0,0.0,14,mayıs,2241,4,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,ilkokul,0,321,1,0,0.0,14,mayıs,147,3,-1,0,bilinmiyor,0
41,büro görevlisi,evli,lise,0,1794,1,0,0.0,14,mayıs,135,2,-1,0,bilinmiyor,0
52,hizmet sektörü,evli,lise,0,989,1,0,0.0,14,mayıs,260,2,-1,0,bilinmiyor,0
41,teknisyen,bekar,üniversite,0,6029,1,0,0.0,14,mayıs,254,2,-1,0,bilinmiyor,0
29,vasıfsız işçi,evli,lise,0,416,1,0,0.0,14,mayıs,1118,2,-1,0,bilinmiyor,0
36,vasıfsız işçi,evli,bilinmiyor,0,-389,1,0,0.0,14,mayıs,76,9,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,bilinmiyor,0,1260,1,0,0.0,14,mayıs,79,3,-1,0,bilinmiyor,0
34,yönetici,evli,üniversite,0,82,0,0,0.0,14,mayıs,94,6,-1,0,bilinmiyor,0
35,teknisyen,evli,lise,0,94,1,1,0.0,14,mayıs,208,5,-1,0,bilinmiyor,0
41,vasıfsız işçi,boşanmış/ dul,lise,0,5291,1,0,0.0,14,mayıs,1423,3,-1,0,bilinmiyor,1
57,emekli,evli,ilkokul,0,3401,1,0,0.0,14,mayıs,271,2,-1,0,bilinmiyor,0
46,serbest meslek,evli,lise,0,0,1,1,0.0,14,mayıs,166,5,-1,0,bilinmiyor,0
58,büro görevlisi,evli,lise,0,-1196,1,1,0.0,14,mayıs,256,4,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,lise,0,810,1,0,0.0,14,mayıs,19,14,-1,0,bilinmiyor,0
57,teknisyen,boşanmış/ dul,lise,0,3105,1,0,0.0,14,mayıs,173,11,-1,0,bilinmiyor,0
47,teknisyen,evli,lise,0,351,1,0,0.0,14,mayıs,367,3,-1,0,bilinmiyor,0
46,vasıfsız işçi,bekar,lise,0,2612,1,0,0.0,14,mayıs,414,2,-1,0,bilinmiyor,0
47,vasıfsız işçi,boşanmış/ dul,ilkokul,0,556,1,0,0.0,14,mayıs,227,4,-1,0,bilinmiyor,0
49,vasıfsız işçi,boşanmış/ dul,ilkokul,0,380,1,0,0.0,14,mayıs,349,2,-1,0,bilinmiyor,0
49,vasıfsız işçi,evli,ilkokul,0,953,1,0,0.0,14,mayıs,278,2,-1,0,bilinmiyor,0
26,vasıfsız işçi,bekar,lise,0,786,1,1,0.0,14,mayıs,103,5,-1,0,bilinmiyor,0
52,yönetici,evli,üniversite,0,601,1,0,0.0,14,mayıs,249,2,-1,0,bilinmiyor,0
47,yönetici,evli,lise,0,651,1,0,0.0,14,mayıs,143,3,-1,0,bilinmiyor,0
43,teknisyen,bekar,lise,0,0,1,0,0.0,14,mayıs,37,3,-1,0,bilinmiyor,0
20,öğrenci,bekar,üniversite,0,79,1,0,0.0,14,mayıs,168,3,-1,0,bilinmiyor,0
43,hizmet sektörü,evli,lise,0,0,1,0,0.0,14,mayıs,260,3,-1,0,bilinmiyor,0
53,büro görevlisi,evli,lise,0,4464,1,0,0.0,14,mayıs,162,3,-1,0,bilinmiyor,0
40,serbest meslek,evli,ilkokul,0,422,1,0,0.0,14,mayıs,187,3,-1,0,bilinmiyor,0
52,teknisyen,evli,lise,0,598,0,0,0.0,14,mayıs,266,2,-1,0,bilinmiyor,0
43,teknisyen,boşanmış/ dul,üniversite,0,123,0,0,0.0,14,mayıs,279,2,-1,0,bilinmiyor,0
55,yönetici,evli,üniversite,0,0,1,0,0.0,14,mayıs,159,2,-1,0,bilinmiyor,0
41,girişimci,evli,lise,0,718,1,0,0.0,14,mayıs,318,2,-1,0,bilinmiyor,0
36,vasıfsız işçi,evli,lise,0,-406,1,1,0.0,14,mayıs,104,3,-1,0,bilinmiyor,0
57,yönetici,boşanmış/ dul,lise,0,3625,1,0,0.0,14,mayıs,747,3,-1,0,bilinmiyor,0
30,büro görevlisi,bekar,lise,1,-35,1,0,0.0,14,mayıs,1204,4,-1,0,bilinmiyor,0
41,yönetici,evli,üniversite,0,1132,0,0,0.0,15,mayıs,95,4,-1,0,bilinmiyor,0
56,hizmet sektörü,evli,lise,0,1121,1,0,0.0,15,mayıs,176,2,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,ilkokul,0,3407,1,0,0.0,15,mayıs,179,2,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,lise,0,827,1,0,0.0,15,mayıs,319,5,-1,0,bilinmiyor,0
43,emekli,evli,ilkokul,0,471,0,1,0.0,15,mayıs,114,2,-1,0,bilinmiyor,0
50,teknisyen,evli,üniversite,0,2938,1,0,0.0,15,mayıs,170,5,-1,0,bilinmiyor,0
26,vasıfsız işçi,evli,ilkokul,0,-219,1,1,0.0,15,mayıs,311,5,-1,0,bilinmiyor,0
34,hizmet sektörü,bekar,lise,0,719,1,0,0.0,15,mayıs,362,3,-1,0,bilinmiyor,0
39,büro görevlisi,evli,ilkokul,0,-439,1,0,0.0,15,mayıs,347,8,-1,0,bilinmiyor,0
32,yönetici,bekar,üniversite,0,0,1,0,0.0,15,mayıs,86,4,-1,0,bilinmiyor,0
46,hizmet sektörü,evli,lise,0,74,1,0,0.0,15,mayıs,101,4,-1,0,bilinmiyor,0
58,yönetici,evli,üniversite,0,44,1,0,0.0,15,mayıs,288,2,-1,0,bilinmiyor,0
54,girişimci,evli,lise,0,52,1,0,0.0,15,mayıs,44,3,-1,0,bilinmiyor,0
40,hizmet sektörü,evli,lise,0,581,1,0,0.0,15,mayıs,1013,3,-1,0,bilinmiyor,0
42,yönetici,evli,ilkokul,0,860,1,0,0.0,15,mayıs,90,3,-1,0,bilinmiyor,0
42,işsiz,evli,ilkokul,0,259,1,0,0.0,15,mayıs,155,6,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,lise,0,95,1,0,0.0,15,mayıs,468,5,-1,0,bilinmiyor,0
50,yönetici,evli,üniversite,0,-516,1,0,0.0,15,mayıs,226,2,-1,0,bilinmiyor,0
42,temizlikçi,bekar,ilkokul,0,5774,1,0,0.0,15,mayıs,54,2,-1,0,bilinmiyor,0
41,vasıfsız işçi,evli,lise,0,1384,1,0,0.0,15,mayıs,1162,4,-1,0,bilinmiyor,1
50,vasıfsız işçi,evli,ilkokul,0,5131,1,0,0.0,15,mayıs,114,2,-1,0,bilinmiyor,0
42,büro görevlisi,evli,lise,0,2918,1,0,0.0,15,mayıs,349,2,-1,0,bilinmiyor,0
46,büro görevlisi,evli,lise,0,556,1,1,0.0,15,mayıs,646,3,-1,0,bilinmiyor,1
48,büro görevlisi,evli,lise,0,2235,1,1,0.0,15,mayıs,755,2,-1,0,bilinmiyor,0
50,yönetici,evli,üniversite,1,-143,1,0,0.0,15,mayıs,305,3,-1,0,bilinmiyor,0
52,teknisyen,boşanmış/ dul,ilkokul,0,1500,0,0,0.0,15,mayıs,148,3,-1,0,bilinmiyor,0
43,büro görevlisi,bekar,lise,0,56831,0,0,0.0,15,mayıs,243,1,-1,0,bilinmiyor,0
57,yönetici,evli,üniversite,0,2440,1,0,0.0,15,mayıs,391,2,-1,0,bilinmiyor,0
49,büro görevlisi,bekar,lise,0,2040,1,0,0.0,15,mayıs,204,1,-1,0,bilinmiyor,0
30,yönetici,evli,lise,0,678,1,0,0.0,15,mayıs,236,4,-1,0,bilinmiyor,0
52,teknisyen,evli,lise,0,5006,1,0,0.0,15,mayıs,112,1,-1,0,bilinmiyor,0
41,temizlikçi,evli,ilkokul,0,3291,1,0,0.0,15,mayıs,125,4,-1,0,bilinmiyor,0
47,hizmet sektörü,evli,lise,0,543,1,0,0.0,15,mayıs,141,1,-1,0,bilinmiyor,0
46,büro görevlisi,evli,lise,0,4048,1,0,0.0,15,mayıs,360,1,-1,0,bilinmiyor,0
27,hizmet sektörü,evli,lise,0,0,1,0,0.0,15,mayıs,312,6,-1,0,bilinmiyor,0
46,hizmet sektörü,evli,lise,0,3269,1,0,0.0,15,mayıs,366,1,-1,0,bilinmiyor,0
53,girişimci,evli,üniversite,0,420,1,0,0.0,15,mayıs,100,1,-1,0,bilinmiyor,0
51,emekli,evli,lise,0,0,0,0,0.0,15,mayıs,70,1,-1,0,bilinmiyor,0
47,teknisyen,evli,lise,0,201,1,0,0.0,15,mayıs,254,1,-1,0,bilinmiyor,0
60,emekli,evli,lise,0,2537,1,1,0.0,15,mayıs,230,1,-1,0,bilinmiyor,0
47,yönetici,boşanmış/ dul,üniversite,0,107,0,0,0.0,15,mayıs,246,1,-1,0,bilinmiyor,0
48,hizmet sektörü,evli,lise,0,6127,1,0,0.0,15,mayıs,97,1,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,lise,0,4509,1,0,0.0,15,mayıs,135,1,-1,0,bilinmiyor,0
52,vasıfsız işçi,boşanmış/ dul,ilkokul,0,-191,1,0,0.0,15,mayıs,755,1,-1,0,bilinmiyor,1
53,emekli,evli,üniversite,0,183,1,0,0.0,15,mayıs,73,1,-1,0,bilinmiyor,0
54,teknisyen,evli,üniversite,0,2883,1,1,0.0,15,mayıs,12,3,-1,0,bilinmiyor,0
46,büro görevlisi,boşanmış/ dul,lise,0,2515,1,1,0.0,15,mayıs,65,1,-1,0,bilinmiyor,0
48,büro görevlisi,boşanmış/ dul,lise,0,1108,1,0,0.0,15,mayıs,420,1,-1,0,bilinmiyor,0
43,emekli,evli,lise,0,56,1,1,0.0,15,mayıs,259,1,-1,0,bilinmiyor,0
42,işsiz,evli,üniversite,0,1270,1,0,0.0,15,mayıs,192,1,-1,0,bilinmiyor,0
56,emekli,evli,lise,0,1894,1,0,0.0,15,mayıs,189,1,-1,0,bilinmiyor,0
48,hizmet sektörü,boşanmış/ dul,lise,0,0,1,1,0.0,15,mayıs,263,1,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,ilkokul,0,2217,1,0,0.0,15,mayıs,126,1,-1,0,bilinmiyor,0
51,büro görevlisi,evli,ilkokul,0,1330,1,0,0.0,15,mayıs,415,8,-1,0,bilinmiyor,0
43,serbest meslek,bekar,bilinmiyor,0,3173,0,0,0.0,15,mayıs,746,1,-1,0,bilinmiyor,1
42,teknisyen,bekar,üniversite,0,2157,1,1,0.0,15,mayıs,260,1,-1,0,bilinmiyor,0
44,yönetici,evli,üniversite,0,1033,1,0,0.0,15,mayıs,71,1,-1,0,bilinmiyor,0
40,hizmet sektörü,evli,lise,0,4157,1,0,0.0,15,mayıs,735,1,-1,0,bilinmiyor,0
57,yönetici,evli,lise,0,3381,1,0,0.0,15,mayıs,75,1,-1,0,bilinmiyor,0
42,teknisyen,bekar,lise,0,1882,1,0,0.0,15,mayıs,87,1,-1,0,bilinmiyor,0
58,hizmet sektörü,evli,lise,0,0,1,0,0.0,15,mayıs,183,5,-1,0,bilinmiyor,0
40,hizmet sektörü,boşanmış/ dul,lise,0,1927,1,0,0.0,15,mayıs,62,1,-1,0,bilinmiyor,0
49,hizmet sektörü,boşanmış/ dul,lise,0,3649,1,1,0.0,15,mayıs,150,1,-1,0,bilinmiyor,0
46,yönetici,bekar,lise,0,244,1,0,0.0,15,mayıs,244,1,-1,0,bilinmiyor,0
54,teknisyen,boşanmış/ dul,lise,0,1705,1,0,0.0,15,mayıs,367,2,-1,0,bilinmiyor,0
60,girişimci,evli,üniversite,0,1164,1,0,0.0,15,mayıs,325,1,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,lise,0,9359,1,0,0.0,15,mayıs,197,1,-1,0,bilinmiyor,0
43,vasıfsız işçi,evli,ilkokul,0,1620,1,0,0.0,15,mayıs,121,1,-1,0,bilinmiyor,0
41,serbest meslek,evli,lise,0,149,1,0,0.0,15,mayıs,27,1,-1,0,bilinmiyor,0
60,emekli,boşanmış/ dul,lise,0,2479,1,1,0.0,15,mayıs,157,1,-1,0,bilinmiyor,0
51,girişimci,evli,üniversite,0,6659,1,1,0.0,15,mayıs,203,1,-1,0,bilinmiyor,0
48,vasıfsız işçi,evli,lise,0,1913,1,0,0.0,15,mayıs,115,1,-1,0,bilinmiyor,0
41,vasıfsız işçi,boşanmış/ dul,ilkokul,0,1563,1,0,0.0,15,mayıs,112,1,-1,0,bilinmiyor,0
50,vasıfsız işçi,bekar,lise,0,708,1,0,0.0,15,mayıs,104,1,-1,0,bilinmiyor,0
41,vasıfsız işçi,evli,ilkokul,0,1172,1,0,0.0,15,mayıs,153,1,-1,0,bilinmiyor,0
60,emekli,evli,lise,0,2086,1,0,0.0,15,mayıs,182,2,-1,0,bilinmiyor,0
54,vasıfsız işçi,evli,lise,0,524,1,0,0.0,15,mayıs,55,1,-1,0,bilinmiyor,0
49,girişimci,evli,üniversite,0,221,1,0,0.0,15,mayıs,305,1,-1,0,bilinmiyor,0
47,yönetici,evli,ilkokul,0,52,1,1,0.0,15,mayıs,140,1,-1,0,bilinmiyor,0
36,vasıfsız işçi,bekar,lise,0,-175,1,0,0.0,15,mayıs,180,2,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,lise,0,-149,1,0,0.0,15,mayıs,644,2,-1,0,bilinmiyor,0
49,büro görevlisi,evli,lise,0,1530,1,0,0.0,15,mayıs,173,1,-1,0,bilinmiyor,0
47,vasıfsız işçi,evli,ilkokul,0,-100,1,0,0.0,15,mayıs,374,1,-1,0,bilinmiyor,0
46,büro görevlisi,evli,lise,0,1934,0,1,0.0,15,mayıs,240,1,-1,0,bilinmiyor,0
29,yönetici,evli,üniversite,0,137,1,1,0.0,15,mayıs,1088,2,-1,0,bilinmiyor,0
44,girişimci,evli,ilkokul,0,276,1,1,0.0,15,mayıs,219,1,-1,0,bilinmiyor,0
52,vasıfsız işçi,boşanmış/ dul,ilkokul,0,1758,1,0,0.0,15,mayıs,41,1,-1,0,bilinmiyor,0
33,vasıfsız işçi,bekar,lise,0,49,1,0,0.0,15,mayıs,558,6,-1,0,bilinmiyor,0
43,vasıfsız işçi,evli,lise,0,960,1,0,0.0,15,mayıs,436,1,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,ilkokul,0,959,1,0,0.0,15,mayıs,463,1,-1,0,bilinmiyor,0
42,vasıfsız işçi,bekar,lise,0,1306,1,0,0.0,15,mayıs,265,1,-1,0,bilinmiyor,0
50,teknisyen,evli,lise,0,892,1,1,0.0,15,mayıs,234,1,-1,0,bilinmiyor,0
58,teknisyen,evli,lise,0,5618,1,0,0.0,15,mayıs,113,1,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,bilinmiyor,0,605,1,0,0.0,15,mayıs,200,1,-1,0,bilinmiyor,0
56,vasıfsız işçi,boşanmış/ dul,ilkokul,0,5041,1,0,0.0,15,mayıs,158,1,-1,0,bilinmiyor,0
46,vasıfsız işçi,evli,lise,0,1004,1,0,0.0,15,mayıs,34,1,-1,0,bilinmiyor,0
44,vasıfsız işçi,bekar,ilkokul,0,116,1,0,0.0,15,mayıs,160,1,-1,0,bilinmiyor,0
52,büro görevlisi,evli,lise,0,225,1,0,0.0,15,mayıs,167,1,-1,0,bilinmiyor,0
55,hizmet sektörü,evli,lise,0,697,1,0,0.0,15,mayıs,206,1,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,ilkokul,0,2467,1,0,0.0,15,mayıs,36,1,-1,0,bilinmiyor,0
46,hizmet sektörü,evli,lise,0,523,0,0,0.0,15,mayıs,504,3,-1,0,bilinmiyor,0
47,büro görevlisi,boşanmış/ dul,lise,0,106,1,0,0.0,15,mayıs,303,1,-1,0,bilinmiyor,0
40,vasıfsız işçi,boşanmış/ dul,lise,0,793,1,0,0.0,15,mayıs,109,1,-1,0,bilinmiyor,0
48,vasıfsız işçi,evli,ilkokul,0,1757,1,0,0.0,15,mayıs,90,1,-1,0,bilinmiyor,0
34,temizlikçi,evli,ilkokul,0,87,1,0,0.0,15,mayıs,139,2,-1,0,bilinmiyor,0
46,vasıfsız işçi,boşanmış/ dul,lise,0,1480,1,0,0.0,15,mayıs,257,1,-1,0,bilinmiyor,0
43,işsiz,evli,ilkokul,0,960,1,1,0.0,15,mayıs,241,2,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,ilkokul,0,2651,1,0,0.0,15,mayıs,94,1,-1,0,bilinmiyor,0
39,girişimci,evli,lise,0,0,1,0,0.0,15,mayıs,171,10,-1,0,bilinmiyor,0
57,emekli,evli,ilkokul,0,3123,1,0,0.0,15,mayıs,178,1,-1,0,bilinmiyor,0
54,vasıfsız işçi,evli,ilkokul,0,950,1,0,0.0,15,mayıs,285,2,-1,0,bilinmiyor,0
46,yönetici,evli,lise,0,3714,1,0,0.0,15,mayıs,86,1,-1,0,bilinmiyor,0
41,hizmet sektörü,evli,lise,0,957,1,0,0.0,15,mayıs,326,4,-1,0,bilinmiyor,0
47,hizmet sektörü,evli,lise,0,3216,1,0,0.0,15,mayıs,451,2,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,lise,0,8150,1,0,0.0,15,mayıs,347,1,-1,0,bilinmiyor,0
50,vasıfsız işçi,evli,ilkokul,0,2212,1,0,0.0,15,mayıs,116,1,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,ilkokul,0,409,1,0,0.0,15,mayıs,191,1,-1,0,bilinmiyor,0
47,vasıfsız işçi,evli,ilkokul,1,-1385,1,1,0.0,15,mayıs,77,1,-1,0,bilinmiyor,0
57,emekli,boşanmış/ dul,üniversite,0,2516,1,0,0.0,15,mayıs,1036,1,-1,0,bilinmiyor,0
47,büro görevlisi,evli,lise,0,2354,1,0,0.0,15,mayıs,303,1,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,lise,0,560,1,0,0.0,15,mayıs,80,1,-1,0,bilinmiyor,0
47,vasıfsız işçi,evli,lise,0,5306,1,0,0.0,15,mayıs,322,1,-1,0,bilinmiyor,0
53,girişimci,evli,lise,0,111,1,0,0.0,15,mayıs,750,2,-1,0,bilinmiyor,0
59,vasıfsız işçi,evli,ilkokul,0,320,1,0,0.0,15,mayıs,695,1,-1,0,bilinmiyor,1
40,girişimci,evli,lise,0,0,1,1,0.0,15,mayıs,435,1,-1,0,bilinmiyor,0
60,girişimci,boşanmış/ dul,lise,0,80,1,0,0.0,15,mayıs,397,1,-1,0,bilinmiyor,0
45,girişimci,evli,ilkokul,0,1953,1,0,0.0,15,mayıs,95,3,-1,0,bilinmiyor,0
57,vasıfsız işçi,evli,lise,0,2192,0,0,0.0,15,mayıs,208,2,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,ilkokul,0,1992,1,0,0.0,15,mayıs,163,1,-1,0,bilinmiyor,0
44,vasıfsız işçi,evli,bilinmiyor,0,146,1,0,0.0,15,mayıs,483,1,-1,0,bilinmiyor,1
21,hizmet sektörü,evli,lise,0,0,1,1,0.0,15,mayıs,168,5,-1,0,bilinmiyor,0
42,yönetici,bekar,üniversite,0,2124,1,0,0.0,15,mayıs,161,3,-1,0,bilinmiyor,0
30,vasıfsız işçi,evli,lise,0,2,1,0,0.0,15,mayıs,1000,1,-1,0,bilinmiyor,0
57,girişimci,evli,lise,0,1037,1,1,0.0,15,mayıs,112,1,-1,0,bilinmiyor,0
53,büro görevlisi,boşanmış/ dul,lise,0,-394,1,0,0.0,15,mayıs,599,2,-1,0,bilinmiyor,0
51,yönetici,bekar,üniversite,0,6510,0,0,0.0,15,mayıs,30,1,-1,0,bilinmiyor,0
53,teknisyen,evli,üniversite,0,4323,1,0,0.0,15,mayıs,58,5,-1,0,bilinmiyor,0
54,teknisyen,evli,üniversite,0,4582,1,0,0.0,15,mayıs,165,1,-1,0,bilinmiyor,0
44,yönetici,evli,üniversite,0,2400,1,0,0.0,15,mayıs,74,1,-1,0,bilinmiyor,0
56,emekli,evli,lise,0,1678,1,0,0.0,15,mayıs,79,1,-1,0,bilinmiyor,0
46,teknisyen,boşanmış/ dul,üniversite,0,405,1,0,0.0,15,mayıs,231,1,-1,0,bilinmiyor,0
45,teknisyen,evli,lise,0,3583,1,0,0.0,15,mayıs,191,1,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,ilkokul,0,666,1,0,0.0,15,mayıs,202,3,-1,0,bilinmiyor,0
49,büro görevlisi,bekar,lise,0,716,1,0,0.0,15,mayıs,1257,3,-1,0,bilinmiyor,1
56,emekli,evli,lise,0,344,1,0,0.0,15,mayıs,221,1,-1,0,bilinmiyor,0
44,vasıfsız işçi,bekar,lise,0,641,0,0,0.0,15,mayıs,257,1,-1,0,bilinmiyor,0
54,girişimci,evli,lise,0,653,1,0,0.0,15,mayıs,352,1,-1,0,bilinmiyor,0
51,serbest meslek,boşanmış/ dul,lise,0,154,1,0,0.0,15,mayıs,285,1,-1,0,bilinmiyor,0
49,vasıfsız işçi,bekar,ilkokul,0,3018,1,0,0.0,15,mayıs,93,1,-1,0,bilinmiyor,0
45,büro görevlisi,boşanmış/ dul,lise,0,660,1,0,0.0,15,mayıs,71,2,-1,0,bilinmiyor,0
58,emekli,evli,üniversite,0,2577,1,1,0.0,15,mayıs,290,3,-1,0,bilinmiyor,0
53,vasıfsız işçi,evli,bilinmiyor,0,2785,1,0,0.0,15,mayıs,1165,1,-1,0,bilinmiyor,0
42,teknisyen,evli,lise,0,1865,1,0,0.0,15,mayıs,164,1,-1,0,bilinmiyor,0
49,bilinmiyor,evli,ilkokul,0,341,1,1,0.0,15,mayıs,520,2,-1,0,bilinmiyor,1
53,büro görevlisi,bekar,lise,0,1178,1,0,0.0,15,mayıs,295,2,-1,0,bilinmiyor,0
50,hizmet sektörü,bekar,lise,0,516,1,0,0.0,15,mayıs,187,1,-1,0,bilinmiyor,0
53,girişimci,evli,üniversite,0,22370,1,0,0.0,15,mayıs,106,1,-1,0,bilinmiyor,0
26,vasıfsız işçi,evli,lise,0,800,1,0,0.0,15,mayıs,219,1,-1,0,bilinmiyor,0
46,yönetici,evli,üniversite,0,1217,1,0,0.0,15,mayıs,236,1,-1,0,bilinmiyor,0
45,hizmet sektörü,evli,lise,0,9077,1,0,0.0,15,mayıs,139,1,-1,0,bilinmiyor,0
50,girişimci,evli,ilkokul,0,461,1,0,0.0,15,mayıs,651,32,-1,0,bilinmiyor,1
42,vasıfsız işçi,evli,lise,0,597,1,0,0.0,15,mayıs,124,1,-1,0,bilinmiyor,0
42,yönetici,evli,üniversite,0,9,1,0,0.0,15,mayıs,98,3,-1,0,bilinmiyor,0
54,hizmet sektörü,evli,bilinmiyor,0,7864,1,0,0.0,15,mayıs,145,4,-1,0,bilinmiyor,0
60,emekli,evli,üniversite,0,1224,1,0,0.0,15,mayıs,120,1,-1,0,bilinmiyor,0
49,vasıfsız işçi,bekar,ilkokul,0,2623,1,0,0.0,15,mayıs,291,2,-1,0,bilinmiyor,0
40,girişimci,evli,ilkokul,0,3676,1,1,0.0,15,mayıs,101,1,-1,0,bilinmiyor,0
45,vasıfsız işçi,evli,lise,0,953,1,0,0.0,15,mayıs,417,3,-1,0,bilinmiyor,0
40,vasıfsız işçi,evli,ilkokul,0,1061,1,0,0.0,15,mayıs,191,4,-1,0,bilinmiyor,0
60,büro görevlisi,boşanmış/ dul,lise,0,3020,1,0,0.0,15,mayıs,131,1,-1,0,bilinmiyor,0
42,vasıfsız işçi,evli,ilkokul,0,3405,1,0,0.0,15,mayıs,221,2,-1,0,bilinmiyor,0
60,emekli,evli,lise,0,0,1,0,0.0,15,mayıs,229,1,-1,0,bilinmiyor,0
60,emekli,evli,lise,0,-208,1,0,0.0,15,mayıs,104,1,-1,0,bilinmiyor,0
41,vasıfsız işçi,evli,ilkokul,0,849,1,0,0.0,15,mayıs,72,1,-1,0,bilinmiyor,0
